Date,Timestamp,Year,line_name,DeviceID,product_name,Shift,Planned,Qty,Good,Scrap,Runtime,Down
2026-06-03,2026-06-03 00:00:00,2026,Line C1 - Turbine Assembly,turbine-001,AquaFlow 100 Centrifugal Pump,Night,75,71,68,3,456,24
2026-06-03,2026-06-03 00:00:00,2026,Line D1 - Turbine Assembly,turbine-002,AquaFlow 100 Centrifugal Pump,Day,77,69,67,2,459,21
2026-06-03,2026-06-03 00:00:00,2026,Line D1 - Turbine Assembly,turbine-002,HelioGen 2000 Gas Turbine,Swing,116,111,109,2,457,23
2026-06-03,2026-06-03 00:00:00,2026,Line D1 - Turbine Assembly,turbine-002,AquaFlow 350 Submersible Pump,Night,50,48,47,1,467,13
2026-06-03,2026-06-03 00:00:00,2026,Line A2 - Valve Machining,mill-001,FlowGuard 10 Control Valve,Day,52,47,46,1,478,2
2026-06-03,2026-06-03 00:00:00,2026,Line A2 - Valve Machining,mill-001,FlowGuard 10 Control Valve,Swing,118,114,109,5,466,14
2026-06-03,2026-06-03 00:00:00,2026,Line A2 - Valve Machining,mill-001,FlowGuard 10 Control Valve,Night,102,94,91,3,456,24
2026-06-03,2026-06-03 00:00:00,2026,Line B2 - Motor Winding,winder-001,TorqueMax 15 Induction Motor,Day,76,73,71,2,462,18
2026-06-03,2026-06-03 00:00:00,2026,Line B2 - Motor Winding,winder-001,TorqueMax 30 Induction Motor,Swing,119,106,106,0,462,18
2026-06-03,2026-06-03 00:00:00,2026,Line B2 - Motor Winding,winder-001,TorqueMax 60 Servo Motor,Night,53,49,48,1,470,10
2026-06-03,2026-06-03 00:00:00,2026,Line C2 - Sensor Calibration,calib-001,SenseLine Pressure Sensor,Day,50,48,46,2,475,5
2026-06-03,2026-06-03 00:00:00,2026,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Swing,111,97,94,3,464,16
2026-06-03,2026-06-03 00:00:00,2026,Line C2 - Sensor Calibration,calib-001,SenseLine Vibration Sensor,Night,49,45,43,2,463,17
2026-06-03,2026-06-03 00:00:00,2026,Line D2 - Final Test,test-001,Turbine Blade Set,Day,53,49,49,0,456,24
2026-06-03,2026-06-03 00:00:00,2026,Line D2 - Final Test,test-001,Turbine Bearing Set,Swing,83,77,77,0,478,2
2026-06-03,2026-06-03 00:00:00,2026,Line D2 - Final Test,test-001,Turbine Bearing Set,Night,114,98,96,2,457,23
2026-06-04,2026-06-04 00:00:00,2026,Line A1 - Pump Assembly,pump-001,AquaFlow 500 Booster Pump,Day,100,87,84,3,467,13
2026-06-04,2026-06-04 00:00:00,2026,Line A1 - Pump Assembly,pump-001,HelioGen 1000 Gas Turbine,Swing,100,87,84,3,464,16
2026-06-04,2026-06-04 00:00:00,2026,Line A1 - Pump Assembly,pump-001,AquaFlow 200 Centrifugal Pump,Night,108,107,102,5,472,8
2026-06-04,2026-06-04 00:00:00,2026,Line B1 - Pump Assembly,pump-002,AquaFlow 100 Centrifugal Pump,Day,67,61,59,2,458,22
2026-06-04,2026-06-04 00:00:00,2026,Line B1 - Pump Assembly,pump-002,AquaFlow 200 Centrifugal Pump,Swing,70,71,68,3,480,0
2026-06-04,2026-06-04 00:00:00,2026,Line B1 - Pump Assembly,pump-002,HelioGen 1000 Gas Turbine,Night,88,78,77,1,457,23
2026-06-04,2026-06-04 00:00:00,2026,Line C1 - Turbine Assembly,turbine-001,AquaFlow 500 Booster Pump,Day,83,78,74,4,464,16
2026-06-04,2026-06-04 00:00:00,2026,Line C1 - Turbine Assembly,turbine-001,HelioGen 2000 Gas Turbine,Swing,93,80,79,1,464,16
2026-06-04,2026-06-04 00:00:00,2026,Line C1 - Turbine Assembly,turbine-001,AquaFlow 350 Submersible Pump,Night,76,72,70,2,467,13
2026-06-04,2026-06-04 00:00:00,2026,Line D1 - Turbine Assembly,turbine-002,AquaFlow 200 Centrifugal Pump,Day,63,58,55,3,464,16
2026-06-04,2026-06-04 00:00:00,2026,Line D1 - Turbine Assembly,turbine-002,HelioGen 2000 Gas Turbine,Swing,94,83,82,1,458,22
2026-06-04,2026-06-04 00:00:00,2026,Line D1 - Turbine Assembly,turbine-002,AquaFlow 200 Centrifugal Pump,Night,84,78,76,2,468,12
2026-06-04,2026-06-04 00:00:00,2026,Line A2 - Valve Machining,mill-001,FlowGuard 25 Control Valve,Day,57,51,51,0,459,21
2026-06-04,2026-06-04 00:00:00,2026,Line A2 - Valve Machining,mill-001,FlowGuard 50 Safety Valve,Swing,47,41,41,0,462,18
2026-06-04,2026-06-04 00:00:00,2026,Line A2 - Valve Machining,mill-001,FlowGuard 10 Control Valve,Night,114,98,97,1,456,24
2026-06-04,2026-06-04 00:00:00,2026,Line B2 - Motor Winding,winder-001,TorqueMax 60 Servo Motor,Day,111,99,99,0,475,5
2026-06-04,2026-06-04 00:00:00,2026,Line B2 - Motor Winding,winder-001,TorqueMax 60 Servo Motor,Swing,105,103,101,2,470,10
2026-06-04,2026-06-04 00:00:00,2026,Line B2 - Motor Winding,winder-001,TorqueMax 60 Servo Motor,Night,107,103,99,4,472,8
2026-06-04,2026-06-04 00:00:00,2026,Line C2 - Sensor Calibration,calib-001,SenseLine Vibration Sensor,Day,82,76,73,3,476,4
2026-06-04,2026-06-04 00:00:00,2026,Line C2 - Sensor Calibration,calib-001,SenseLine Pressure Sensor,Swing,82,79,75,4,459,21
2026-06-04,2026-06-04 00:00:00,2026,Line C2 - Sensor Calibration,calib-001,SenseLine Pressure Sensor,Night,89,84,82,2,458,22
2026-06-04,2026-06-04 00:00:00,2026,Line D2 - Final Test,test-001,Pump Seal Kit,Day,85,83,83,0,463,17
2026-06-04,2026-06-04 00:00:00,2026,Line D2 - Final Test,test-001,Turbine Blade Set,Swing,58,53,51,2,472,8
2026-06-04,2026-06-04 00:00:00,2026,Line D2 - Final Test,test-001,Pump Impeller,Night,114,98,96,2,457,23
2026-06-05,2026-06-05 00:00:00,2026,Line A1 - Pump Assembly,pump-001,AquaFlow 200 Centrifugal Pump,Day,65,63,60,3,472,8
2026-06-05,2026-06-05 00:00:00,2026,Line A1 - Pump Assembly,pump-001,HelioGen 3000 Steam Turbine,Swing,76,70,68,2,474,6
2026-06-05,2026-06-05 00:00:00,2026,Line A1 - Pump Assembly,pump-001,AquaFlow 200 Centrifugal Pump,Night,70,66,65,1,474,6
2026-06-05,2026-06-05 00:00:00,2026,Line B1 - Pump Assembly,pump-002,AquaFlow 100 Centrifugal Pump,Day,101,93,93,0,464,16
2026-06-05,2026-06-05 00:00:00,2026,Line B1 - Pump Assembly,pump-002,HelioGen 2000 Gas Turbine,Swing,52,50,48,2,457,23
2026-06-05,2026-06-05 00:00:00,2026,Line B1 - Pump Assembly,pump-002,HelioGen 3000 Steam Turbine,Night,41,37,35,2,478,2
2026-06-05,2026-06-05 00:00:00,2026,Line C1 - Turbine Assembly,turbine-001,HelioGen 3000 Steam Turbine,Day,88,81,81,0,459,21
2026-06-05,2026-06-05 00:00:00,2026,Line C1 - Turbine Assembly,turbine-001,HelioGen 2000 Gas Turbine,Swing,58,53,53,0,462,18
2026-06-05,2026-06-05 00:00:00,2026,Line C1 - Turbine Assembly,turbine-001,AquaFlow 500 Booster Pump,Night,91,89,84,5,477,3
2026-06-05,2026-06-05 00:00:00,2026,Line D1 - Turbine Assembly,turbine-002,AquaFlow 500 Booster Pump,Day,41,37,37,0,456,24
2026-06-05,2026-06-05 00:00:00,2026,Line D1 - Turbine Assembly,turbine-002,AquaFlow 350 Submersible Pump,Swing,51,48,47,1,477,3
2026-06-05,2026-06-05 00:00:00,2026,Line D1 - Turbine Assembly,turbine-002,AquaFlow 200 Centrifugal Pump,Night,41,40,39,1,475,5
2026-06-05,2026-06-05 00:00:00,2026,Line A2 - Valve Machining,mill-001,FlowGuard 50 Safety Valve,Day,40,36,36,0,469,11
2026-06-05,2026-06-05 00:00:00,2026,Line A2 - Valve Machining,mill-001,FlowGuard 50 Safety Valve,Swing,117,109,106,3,475,5
2026-06-05,2026-06-05 00:00:00,2026,Line A2 - Valve Machining,mill-001,FlowGuard 50 Safety Valve,Night,53,47,46,1,458,22
2026-06-05,2026-06-05 00:00:00,2026,Line B2 - Motor Winding,winder-001,TorqueMax 60 Servo Motor,Day,109,104,100,4,465,15
2026-06-05,2026-06-05 00:00:00,2026,Line B2 - Motor Winding,winder-001,TorqueMax 30 Induction Motor,Swing,115,106,105,1,464,16
2026-06-05,2026-06-05 00:00:00,2026,Line B2 - Motor Winding,winder-001,TorqueMax 60 Servo Motor,Night,67,63,60,3,470,10
2026-06-05,2026-06-05 00:00:00,2026,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Day,98,89,86,3,471,9
2026-06-05,2026-06-05 00:00:00,2026,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Swing,73,65,65,0,475,5
2026-06-05,2026-06-05 00:00:00,2026,Line C2 - Sensor Calibration,calib-001,SenseLine Vibration Sensor,Night,70,70,66,4,477,3
2026-06-05,2026-06-05 00:00:00,2026,Line D2 - Final Test,test-001,Pump Seal Kit,Day,114,109,109,0,459,21
2026-06-05,2026-06-05 00:00:00,2026,Line D2 - Final Test,test-001,Pump Seal Kit,Swing,113,109,107,2,471,9
2026-06-05,2026-06-05 00:00:00,2026,Line D2 - Final Test,test-001,Turbine Blade Set,Night,43,38,36,2,468,12
2026-06-06,2026-06-06 00:00:00,2026,Line A1 - Pump Assembly,pump-001,HelioGen 3000 Steam Turbine,Day,54,48,48,0,457,23
2026-06-06,2026-06-06 00:00:00,2026,Line A1 - Pump Assembly,pump-001,AquaFlow 350 Submersible Pump,Swing,103,89,86,3,456,24
2026-06-06,2026-06-06 00:00:00,2026,Line A1 - Pump Assembly,pump-001,AquaFlow 350 Submersible Pump,Night,97,84,84,0,462,18
2026-06-06,2026-06-06 00:00:00,2026,Line B1 - Pump Assembly,pump-002,AquaFlow 500 Booster Pump,Day,82,78,74,4,480,0
2026-06-06,2026-06-06 00:00:00,2026,Line B1 - Pump Assembly,pump-002,HelioGen 2000 Gas Turbine,Swing,100,100,98,2,476,4
2026-06-06,2026-06-06 00:00:00,2026,Line B1 - Pump Assembly,pump-002,HelioGen 1000 Gas Turbine,Night,47,45,43,2,461,19
2026-06-06,2026-06-06 00:00:00,2026,Line C1 - Turbine Assembly,turbine-001,AquaFlow 200 Centrifugal Pump,Day,119,105,99,6,468,12
2026-06-06,2026-06-06 00:00:00,2026,Line C1 - Turbine Assembly,turbine-001,AquaFlow 500 Booster Pump,Swing,54,53,52,1,476,4
2026-06-06,2026-06-06 00:00:00,2026,Line C1 - Turbine Assembly,turbine-001,HelioGen 1000 Gas Turbine,Night,111,103,100,3,457,23
2026-06-06,2026-06-06 00:00:00,2026,Line D1 - Turbine Assembly,turbine-002,AquaFlow 350 Submersible Pump,Day,60,55,53,2,460,20
2026-06-06,2026-06-06 00:00:00,2026,Line D1 - Turbine Assembly,turbine-002,AquaFlow 350 Submersible Pump,Swing,42,39,39,0,468,12
2026-06-06,2026-06-06 00:00:00,2026,Line D1 - Turbine Assembly,turbine-002,HelioGen 2000 Gas Turbine,Night,75,72,69,3,465,15
2026-06-06,2026-06-06 00:00:00,2026,Line A2 - Valve Machining,mill-001,FlowGuard 50 Safety Valve,Day,48,45,44,1,461,19
2026-06-06,2026-06-06 00:00:00,2026,Line A2 - Valve Machining,mill-001,FlowGuard 10 Control Valve,Swing,46,46,46,0,479,1
2026-06-06,2026-06-06 00:00:00,2026,Line A2 - Valve Machining,mill-001,FlowGuard 10 Control Valve,Night,65,56,56,0,463,17
2026-06-06,2026-06-06 00:00:00,2026,Line B2 - Motor Winding,winder-001,TorqueMax 15 Induction Motor,Day,79,74,73,1,472,8
2026-06-06,2026-06-06 00:00:00,2026,Line B2 - Motor Winding,winder-001,TorqueMax 30 Induction Motor,Swing,68,61,60,1,480,0
2026-06-06,2026-06-06 00:00:00,2026,Line B2 - Motor Winding,winder-001,TorqueMax 30 Induction Motor,Night,75,67,67,0,466,14
2026-06-06,2026-06-06 00:00:00,2026,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Day,119,111,110,1,458,22
2026-06-06,2026-06-06 00:00:00,2026,Line C2 - Sensor Calibration,calib-001,SenseLine Vibration Sensor,Swing,95,90,87,3,460,20
2026-06-06,2026-06-06 00:00:00,2026,Line C2 - Sensor Calibration,calib-001,SenseLine Pressure Sensor,Night,48,43,42,1,480,0
2026-06-06,2026-06-06 00:00:00,2026,Line D2 - Final Test,test-001,Turbine Bearing Set,Day,109,103,100,3,480,0
2026-06-06,2026-06-06 00:00:00,2026,Line D2 - Final Test,test-001,Pump Seal Kit,Swing,82,80,80,0,474,6
2026-06-06,2026-06-06 00:00:00,2026,Line D2 - Final Test,test-001,Pump Impeller,Night,109,99,98,1,456,24
2026-06-08,2026-06-08 00:00:00,2026,Line A1 - Pump Assembly,pump-001,HelioGen 2000 Gas Turbine,Day,108,95,92,3,463,17
2026-06-08,2026-06-08 00:00:00,2026,Line A1 - Pump Assembly,pump-001,HelioGen 3000 Steam Turbine,Swing,63,56,56,0,456,24
2026-06-08,2026-06-08 00:00:00,2026,Line A1 - Pump Assembly,pump-001,HelioGen 3000 Steam Turbine,Night,108,102,100,2,468,12
2026-06-08,2026-06-08 00:00:00,2026,Line B1 - Pump Assembly,pump-002,AquaFlow 200 Centrifugal Pump,Day,109,108,103,5,477,3
2026-06-08,2026-06-08 00:00:00,2026,Line B1 - Pump Assembly,pump-002,AquaFlow 500 Booster Pump,Swing,96,88,85,3,478,2
2026-06-08,2026-06-08 00:00:00,2026,Line B1 - Pump Assembly,pump-002,HelioGen 1000 Gas Turbine,Night,119,113,112,1,477,3
2026-06-08,2026-06-08 00:00:00,2026,Line C1 - Turbine Assembly,turbine-001,AquaFlow 350 Submersible Pump,Day,62,57,55,2,471,9
2026-06-08,2026-06-08 00:00:00,2026,Line C1 - Turbine Assembly,turbine-001,HelioGen 2000 Gas Turbine,Swing,115,101,97,4,464,16
2026-06-08,2026-06-08 00:00:00,2026,Line C1 - Turbine Assembly,turbine-001,AquaFlow 200 Centrifugal Pump,Night,55,52,50,2,459,21
2026-06-08,2026-06-08 00:00:00,2026,Line D1 - Turbine Assembly,turbine-002,AquaFlow 200 Centrifugal Pump,Day,119,105,104,1,459,21
2026-06-08,2026-06-08 00:00:00,2026,Line D1 - Turbine Assembly,turbine-002,AquaFlow 100 Centrifugal Pump,Swing,44,41,41,0,476,4
2026-06-08,2026-06-08 00:00:00,2026,Line D1 - Turbine Assembly,turbine-002,HelioGen 1000 Gas Turbine,Night,116,110,104,6,474,6
2026-06-08,2026-06-08 00:00:00,2026,Line A2 - Valve Machining,mill-001,FlowGuard 10 Control Valve,Day,53,49,49,0,479,1
2026-06-08,2026-06-08 00:00:00,2026,Line A2 - Valve Machining,mill-001,FlowGuard 25 Control Valve,Swing,90,82,79,3,480,0
2026-06-08,2026-06-08 00:00:00,2026,Line A2 - Valve Machining,mill-001,FlowGuard 25 Control Valve,Night,95,94,90,4,476,4
2026-06-08,2026-06-08 00:00:00,2026,Line B2 - Motor Winding,winder-001,TorqueMax 60 Servo Motor,Day,50,47,47,0,468,12
2026-06-08,2026-06-08 00:00:00,2026,Line B2 - Motor Winding,winder-001,TorqueMax 30 Induction Motor,Swing,51,49,48,1,463,17
2026-06-08,2026-06-08 00:00:00,2026,Line B2 - Motor Winding,winder-001,TorqueMax 60 Servo Motor,Night,94,90,90,0,457,23
2026-06-08,2026-06-08 00:00:00,2026,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Day,55,48,48,0,459,21
2026-06-08,2026-06-08 00:00:00,2026,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Swing,42,40,39,1,479,1
2026-06-08,2026-06-08 00:00:00,2026,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Night,56,54,52,2,478,2
2026-06-08,2026-06-08 00:00:00,2026,Line D2 - Final Test,test-001,Pump Impeller,Day,60,57,56,1,470,10
2026-06-08,2026-06-08 00:00:00,2026,Line D2 - Final Test,test-001,Turbine Bearing Set,Swing,83,71,69,2,460,20
2026-06-08,2026-06-08 00:00:00,2026,Line D2 - Final Test,test-001,Pump Seal Kit,Night,55,53,51,2,464,16
2026-06-09,2026-06-09 00:00:00,2026,Line A1 - Pump Assembly,pump-001,AquaFlow 350 Submersible Pump,Day,49,44,43,1,474,6
2026-06-09,2026-06-09 00:00:00,2026,Line A1 - Pump Assembly,pump-001,AquaFlow 200 Centrifugal Pump,Swing,42,37,37,0,468,12
2026-06-09,2026-06-09 00:00:00,2026,Line A1 - Pump Assembly,pump-001,AquaFlow 500 Booster Pump,Night,100,93,90,3,464,16
2026-06-09,2026-06-09 00:00:00,2026,Line B1 - Pump Assembly,pump-002,AquaFlow 500 Booster Pump,Day,82,76,72,4,460,20
2026-06-09,2026-06-09 00:00:00,2026,Line B1 - Pump Assembly,pump-002,HelioGen 2000 Gas Turbine,Swing,114,109,108,1,469,11
2026-06-09,2026-06-09 00:00:00,2026,Line B1 - Pump Assembly,pump-002,AquaFlow 500 Booster Pump,Night,49,45,44,1,469,11
2026-06-09,2026-06-09 00:00:00,2026,Line C1 - Turbine Assembly,turbine-001,AquaFlow 200 Centrifugal Pump,Day,79,75,75,0,478,2
2026-06-09,2026-06-09 00:00:00,2026,Line C1 - Turbine Assembly,turbine-001,HelioGen 1000 Gas Turbine,Swing,49,46,46,0,463,17
2026-06-09,2026-06-09 00:00:00,2026,Line C1 - Turbine Assembly,turbine-001,HelioGen 2000 Gas Turbine,Night,60,56,53,3,474,6
2026-06-09,2026-06-09 00:00:00,2026,Line D1 - Turbine Assembly,turbine-002,HelioGen 2000 Gas Turbine,Day,104,94,93,1,480,0
2026-06-09,2026-06-09 00:00:00,2026,Line D1 - Turbine Assembly,turbine-002,AquaFlow 500 Booster Pump,Swing,84,74,72,2,467,13
2026-06-09,2026-06-09 00:00:00,2026,Line D1 - Turbine Assembly,turbine-002,AquaFlow 350 Submersible Pump,Night,53,52,50,2,476,4
2026-06-09,2026-06-09 00:00:00,2026,Line A2 - Valve Machining,mill-001,FlowGuard 50 Safety Valve,Day,99,91,90,1,464,16
2026-06-09,2026-06-09 00:00:00,2026,Line A2 - Valve Machining,mill-001,FlowGuard 50 Safety Valve,Swing,47,43,41,2,474,6
2026-06-09,2026-06-09 00:00:00,2026,Line A2 - Valve Machining,mill-001,FlowGuard 25 Control Valve,Night,52,50,48,2,471,9
2026-06-09,2026-06-09 00:00:00,2026,Line B2 - Motor Winding,winder-001,TorqueMax 30 Induction Motor,Day,99,95,95,0,472,8
2026-06-09,2026-06-09 00:00:00,2026,Line B2 - Motor Winding,winder-001,TorqueMax 30 Induction Motor,Swing,67,66,64,2,477,3
2026-06-09,2026-06-09 00:00:00,2026,Line B2 - Motor Winding,winder-001,TorqueMax 15 Induction Motor,Night,45,43,42,1,465,15
2026-06-09,2026-06-09 00:00:00,2026,Line C2 - Sensor Calibration,calib-001,SenseLine Vibration Sensor,Day,81,72,69,3,467,13
2026-06-09,2026-06-09 00:00:00,2026,Line C2 - Sensor Calibration,calib-001,SenseLine Pressure Sensor,Swing,83,79,77,2,467,13
2026-06-09,2026-06-09 00:00:00,2026,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Night,73,68,67,1,464,16
2026-06-09,2026-06-09 00:00:00,2026,Line D2 - Final Test,test-001,Turbine Bearing Set,Day,72,69,69,0,467,13
2026-06-09,2026-06-09 00:00:00,2026,Line D2 - Final Test,test-001,Turbine Blade Set,Swing,95,89,88,1,476,4
2026-06-09,2026-06-09 00:00:00,2026,Line D2 - Final Test,test-001,Turbine Blade Set,Night,40,37,37,0,480,0
2026-06-10,2026-06-10 00:00:00,2026,Line A1 - Pump Assembly,pump-001,AquaFlow 500 Booster Pump,Day,104,100,98,2,465,15
2026-06-10,2026-06-10 00:00:00,2026,Line A1 - Pump Assembly,pump-001,AquaFlow 100 Centrifugal Pump,Swing,45,44,42,2,470,10
2026-06-10,2026-06-10 00:00:00,2026,Line A1 - Pump Assembly,pump-001,HelioGen 1000 Gas Turbine,Night,92,83,83,0,463,17
2026-06-10,2026-06-10 00:00:00,2026,Line B1 - Pump Assembly,pump-002,HelioGen 3000 Steam Turbine,Day,94,84,82,2,463,17
2026-06-10,2026-06-10 00:00:00,2026,Line B1 - Pump Assembly,pump-002,AquaFlow 100 Centrifugal Pump,Swing,113,98,93,5,463,17
2026-06-10,2026-06-10 00:00:00,2026,Line B1 - Pump Assembly,pump-002,AquaFlow 350 Submersible Pump,Night,72,64,62,2,458,22
2026-06-10,2026-06-10 00:00:00,2026,Line C1 - Turbine Assembly,turbine-001,HelioGen 2000 Gas Turbine,Day,99,90,89,1,477,3
2026-06-10,2026-06-10 00:00:00,2026,Line C1 - Turbine Assembly,turbine-001,AquaFlow 500 Booster Pump,Swing,82,76,73,3,458,22
2026-06-10,2026-06-10 00:00:00,2026,Line C1 - Turbine Assembly,turbine-001,HelioGen 1000 Gas Turbine,Night,87,77,74,3,467,13
2026-06-10,2026-06-10 00:00:00,2026,Line D1 - Turbine Assembly,turbine-002,HelioGen 3000 Steam Turbine,Day,113,102,102,0,459,21
2026-06-10,2026-06-10 00:00:00,2026,Line D1 - Turbine Assembly,turbine-002,AquaFlow 500 Booster Pump,Swing,105,101,98,3,471,9
2026-06-10,2026-06-10 00:00:00,2026,Line D1 - Turbine Assembly,turbine-002,AquaFlow 500 Booster Pump,Night,52,47,46,1,469,11
2026-06-10,2026-06-10 00:00:00,2026,Line A2 - Valve Machining,mill-001,FlowGuard 25 Control Valve,Day,50,47,45,2,464,16
2026-06-10,2026-06-10 00:00:00,2026,Line A2 - Valve Machining,mill-001,FlowGuard 25 Control Valve,Swing,85,78,78,0,459,21
2026-06-10,2026-06-10 00:00:00,2026,Line A2 - Valve Machining,mill-001,FlowGuard 25 Control Valve,Night,67,61,59,2,478,2
2026-06-10,2026-06-10 00:00:00,2026,Line B2 - Motor Winding,winder-001,TorqueMax 15 Induction Motor,Day,83,78,75,3,457,23
2026-06-10,2026-06-10 00:00:00,2026,Line B2 - Motor Winding,winder-001,TorqueMax 30 Induction Motor,Swing,71,63,62,1,476,4
2026-06-10,2026-06-10 00:00:00,2026,Line B2 - Motor Winding,winder-001,TorqueMax 15 Induction Motor,Night,54,51,50,1,471,9
2026-06-10,2026-06-10 00:00:00,2026,Line C2 - Sensor Calibration,calib-001,SenseLine Vibration Sensor,Day,78,77,73,4,471,9
2026-06-10,2026-06-10 00:00:00,2026,Line C2 - Sensor Calibration,calib-001,SenseLine Pressure Sensor,Swing,104,100,96,4,461,19
2026-06-10,2026-06-10 00:00:00,2026,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Night,56,49,48,1,472,8
2026-06-10,2026-06-10 00:00:00,2026,Line D2 - Final Test,test-001,Pump Seal Kit,Day,50,46,45,1,466,14
2026-06-10,2026-06-10 00:00:00,2026,Line D2 - Final Test,test-001,Pump Impeller,Swing,41,40,40,0,467,13
2026-06-10,2026-06-10 00:00:00,2026,Line D2 - Final Test,test-001,Pump Impeller,Night,41,38,38,0,463,17
2026-06-11,2026-06-11 00:00:00,2026,Line A1 - Pump Assembly,pump-001,HelioGen 1000 Gas Turbine,Day,76,70,70,0,479,1
2026-06-11,2026-06-11 00:00:00,2026,Line A1 - Pump Assembly,pump-001,AquaFlow 350 Submersible Pump,Swing,43,41,39,2,459,21
2026-06-11,2026-06-11 00:00:00,2026,Line A1 - Pump Assembly,pump-001,HelioGen 2000 Gas Turbine,Night,73,65,65,0,472,8
2026-06-11,2026-06-11 00:00:00,2026,Line B1 - Pump Assembly,pump-002,AquaFlow 100 Centrifugal Pump,Day,71,66,63,3,462,18
2026-06-11,2026-06-11 00:00:00,2026,Line B1 - Pump Assembly,pump-002,AquaFlow 350 Submersible Pump,Swing,52,46,46,0,468,12
2026-06-11,2026-06-11 00:00:00,2026,Line B1 - Pump Assembly,pump-002,HelioGen 3000 Steam Turbine,Night,88,83,80,3,464,16
2026-06-11,2026-06-11 00:00:00,2026,Line C1 - Turbine Assembly,turbine-001,AquaFlow 350 Submersible Pump,Day,88,82,78,4,460,20
2026-06-11,2026-06-11 00:00:00,2026,Line C1 - Turbine Assembly,turbine-001,AquaFlow 500 Booster Pump,Swing,96,83,81,2,458,22
2026-06-11,2026-06-11 00:00:00,2026,Line C1 - Turbine Assembly,turbine-001,AquaFlow 500 Booster Pump,Night,99,96,96,0,474,6
2026-06-11,2026-06-11 00:00:00,2026,Line D1 - Turbine Assembly,turbine-002,HelioGen 3000 Steam Turbine,Day,55,51,50,1,469,11
2026-06-11,2026-06-11 00:00:00,2026,Line D1 - Turbine Assembly,turbine-002,HelioGen 3000 Steam Turbine,Swing,43,40,39,1,457,23
2026-06-11,2026-06-11 00:00:00,2026,Line D1 - Turbine Assembly,turbine-002,HelioGen 1000 Gas Turbine,Night,53,34,34,0,323,157
2026-06-11,2026-06-11 00:00:00,2026,Line A2 - Valve Machining,mill-001,FlowGuard 50 Safety Valve,Day,47,46,46,0,472,8
2026-06-11,2026-06-11 00:00:00,2026,Line A2 - Valve Machining,mill-001,FlowGuard 10 Control Valve,Swing,74,69,66,3,477,3
2026-06-11,2026-06-11 00:00:00,2026,Line A2 - Valve Machining,mill-001,FlowGuard 10 Control Valve,Night,54,51,51,0,466,14
2026-06-11,2026-06-11 00:00:00,2026,Line B2 - Motor Winding,winder-001,TorqueMax 30 Induction Motor,Day,100,86,85,1,458,22
2026-06-11,2026-06-11 00:00:00,2026,Line B2 - Motor Winding,winder-001,TorqueMax 15 Induction Motor,Swing,61,57,56,1,461,19
2026-06-11,2026-06-11 00:00:00,2026,Line B2 - Motor Winding,winder-001,TorqueMax 30 Induction Motor,Night,41,38,37,1,479,1
2026-06-11,2026-06-11 00:00:00,2026,Line C2 - Sensor Calibration,calib-001,SenseLine Vibration Sensor,Day,115,103,102,1,477,3
2026-06-11,2026-06-11 00:00:00,2026,Line C2 - Sensor Calibration,calib-001,SenseLine Pressure Sensor,Swing,105,94,91,3,469,11
2026-06-11,2026-06-11 00:00:00,2026,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Night,74,65,65,0,458,22
2026-06-11,2026-06-11 00:00:00,2026,Line D2 - Final Test,test-001,Pump Seal Kit,Day,57,56,54,2,477,3
2026-06-11,2026-06-11 00:00:00,2026,Line D2 - Final Test,test-001,Pump Seal Kit,Swing,54,49,49,0,475,5
2026-06-11,2026-06-11 00:00:00,2026,Line D2 - Final Test,test-001,Pump Impeller,Night,116,112,107,5,479,1
2026-06-12,2026-06-12 00:00:00,2026,Line A1 - Pump Assembly,pump-001,AquaFlow 350 Submersible Pump,Day,52,46,46,0,468,12
2026-06-12,2026-06-12 00:00:00,2026,Line A1 - Pump Assembly,pump-001,AquaFlow 200 Centrifugal Pump,Swing,79,74,72,2,475,5
2026-06-12,2026-06-12 00:00:00,2026,Line A1 - Pump Assembly,pump-001,AquaFlow 200 Centrifugal Pump,Night,94,82,82,0,465,15
2026-06-12,2026-06-12 00:00:00,2026,Line B1 - Pump Assembly,pump-002,AquaFlow 200 Centrifugal Pump,Day,62,59,57,2,477,3
2026-06-12,2026-06-12 00:00:00,2026,Line B1 - Pump Assembly,pump-002,HelioGen 1000 Gas Turbine,Swing,102,57,56,1,287,193
2026-06-12,2026-06-12 00:00:00,2026,Line B1 - Pump Assembly,pump-002,AquaFlow 100 Centrifugal Pump,Night,51,50,48,2,469,11
2026-06-12,2026-06-12 00:00:00,2026,Line C1 - Turbine Assembly,turbine-001,HelioGen 2000 Gas Turbine,Day,91,54,53,1,313,167
